render_path,action
car_48_022.jpg,[-0.07374653  1.06972922  0.04776381]
car_48_023.jpg,[-0.07454548  1.0013641   0.00286884]
car_48_024.jpg,[-0.8522017   0.08523582  0.02703636]
car_48_025.jpg,[1.04087024 0.04164387 0.01241981]
car_48_026.jpg,[-1.08045408  0.04035948  0.04974315]
car_48_027.jpg,[0.07398596 1.07437835 0.01490973]
car_48_028.jpg,[0.86369541 0.04831913 0.04687282]
car_48_029.jpg,[-1.17618844  0.05271978  0.00387072]
car_48_030.jpg,[0.86588839 0.04953045 0.04523491]
car_48_031.jpg,[-0.83941043  0.09947288  0.0447175 ]
car_48_032.jpg,[1.0624512  0.02008021 0.00903118]
car_48_033.jpg,[-0.02048661  1.08524556  0.03770882]
car_48_034.jpg,[-0.18559249  1.0378125   0.03771008]
car_48_035.jpg,[1.07130279 0.02644449 0.01478904]
car_48_036.jpg,[0.06697872 1.06729111 0.02349004]
car_48_037.jpg,[0.03467164 1.05369988 0.03529844]
car_48_038.jpg,[1.03468696 0.08463179 0.00930386]
car_48_039.jpg,[1.1183775  0.09447663 0.00166656]
car_49_000.jpg,[0.11956004 1.02387229 0.01279645]
car_49_001.jpg,[-0.12256253  1.024336    0.02736822]
car_49_002.jpg,[1.10372777 0.07104894 0.01821597]
car_49_003.jpg,[0.15750005 1.00180871 0.04985288]
car_49_004.jpg,[0.96509005 0.01264037 0.00406673]
car_49_005.jpg,[-0.03058004  1.06463724  0.04771161]
car_49_006.jpg,[0.97364232 0.08619731 0.02899161]
car_49_007.jpg,[9.00105992e-01 8.27327676e-02 7.68250943e-04]
car_49_008.jpg,[1.14342122 0.0540669  0.02829647]
car_49_009.jpg,[-0.81079932  0.00896939  0.03352957]
car_49_010.jpg,[1.12915835 0.00859557 0.04271962]
car_49_011.jpg,[0.84280706 0.08893105 0.04134153]
car_49_012.jpg,[-0.06861278  1.08032959  0.0117884 ]
car_49_013.jpg,[0.07746895 1.04847315 0.02261084]
car_49_014.jpg,[-0.06594085  1.02075223  0.04092855]
car_49_015.jpg,[-1.07689046  0.08372278  0.0420115 ]
car_49_016.jpg,[0.90956074 0.0893674  0.04637946]
car_49_017.jpg,[1.19660716e+00 8.80724002e-02 1.83978216e-04]
car_49_018.jpg,[-0.1565438   1.07789307  0.0320822 ]
car_49_019.jpg,[1.16761375 0.05888643 0.04297048]
car_49_020.jpg,[0.89674892 0.06920267 0.04918805]
car_49_021.jpg,[-0.94471698  0.03816591  0.02605549]
car_49_022.jpg,[-0.98431166  0.09445213  0.00890621]
car_49_023.jpg,[-0.07529441  1.05187572  0.03455718]
car_49_024.jpg,[-0.89639116  0.01140082  0.03201359]
car_49_025.jpg,[0.17867685 1.03801757 0.03848744]
car_49_026.jpg,[-0.94572698  0.05780981  0.00220368]
car_49_027.jpg,[0.18479751 1.07115824 0.01227555]
car_49_028.jpg,[1.0567191  0.0763446  0.04723747]
car_49_029.jpg,[0.13234199 1.04815572 0.01937874]
car_49_030.jpg,[-1.05610396  0.01993081  0.03744427]
car_49_031.jpg,[1.17540612 0.09522866 0.03523359]
car_49_032.jpg,[0.8552335  0.08563471 0.00788458]
car_49_033.jpg,[0.00946555 1.00811897 0.01814198]
car_49_034.jpg,[1.08947522 0.08483373 0.02725335]
car_49_035.jpg,[-0.05708793  1.02289964  0.00488081]
car_49_036.jpg,[1.10324339 0.04662167 0.01781687]
car_49_037.jpg,[-0.80700017  0.06184864  0.01055732]
car_49_038.jpg,[0.89131664 0.08484327 0.03539239]
car_49_039.jpg,[0.17602303 1.06134579 0.01702864]
car_50_000.jpg,[0.86709701 0.00199955 0.04346421]
car_50_001.jpg,[-0.01098567  1.02108905  0.04716684]
car_50_002.jpg,[0.87678472 0.05718303 0.02345763]
car_50_003.jpg,[-0.89992096  0.07831492  0.01955628]
car_50_004.jpg,[1.11022873 0.06203057 0.03724885]
car_50_005.jpg,[0.88472692 0.07921429 0.04950462]
car_50_006.jpg,[0.87106552 0.06104183 0.02754279]
car_50_007.jpg,[1.03643615 0.0347381  0.00455616]
car_50_008.jpg,[0.17635773 1.01352822 0.02096921]
car_50_009.jpg,[-0.13228912  1.06582706  0.03837917]
car_50_010.jpg,[-0.04143886  1.09863843  0.02109463]
car_50_011.jpg,[0.17130055 1.07867511 0.03926148]
car_50_012.jpg,[0.11544806 1.07545502 0.01203657]
car_50_013.jpg,[-0.85902054  0.008582    0.02944462]
car_50_014.jpg,[1.14352824 0.05268747 0.01602546]
car_50_015.jpg,[0.05968291 1.00238303 0.03050881]
car_50_016.jpg,[0.95805558 0.05045982 0.04139426]
car_50_017.jpg,[-0.03742919  1.04606957  0.01077705]
car_50_018.jpg,[0.05706901 1.07590776 0.04988436]
car_50_019.jpg,[0.0297979  1.09279051 0.03220288]
car_50_020.jpg,[-1.06793851  0.00935194  0.0186324 ]
car_50_021.jpg,[0.03657916 1.05834832 0.00809888]
car_50_022.jpg,[1.08052929 0.04611194 0.01340624]
car_50_023.jpg,[1.18023418 0.08816731 0.01154137]
car_50_024.jpg,[-1.16184532  0.04164735  0.04780667]
car_50_025.jpg,[-0.90664126  0.03627983  0.04584198]
car_50_026.jpg,[-1.16511296  0.06054602  0.02834008]
car_50_027.jpg,[1.17880835 0.09396106 0.0254218 ]
car_50_028.jpg,[-0.18631026  1.04479102  0.02531662]
car_50_029.jpg,[0.08120168 1.06280423 0.03603766]
car_50_030.jpg,[1.12453477 0.00744224 0.00565494]
car_50_031.jpg,[1.18474902 0.00397188 0.03459825]
car_50_032.jpg,[-0.16149929  1.06658758  0.04766508]
car_50_033.jpg,[-1.16310176  0.09927211  0.01235673]
car_50_034.jpg,[0.89871194 0.01263834 0.03505237]
car_50_035.jpg,[-0.82348925  0.03968574  0.02000867]
car_50_036.jpg,[-0.829424    0.09456513  0.0203952 ]
car_50_037.jpg,[-1.15164368  0.07996607  0.02799504]
car_50_038.jpg,[0.83794554 0.02806436 0.00218905]
car_50_039.jpg,[-0.85750597  0.09773964  0.0305141 ]
car_51_000.jpg,[-0.08641675  1.08771993  0.00444295]
car_51_001.jpg,[-0.05196857  1.08476494  0.0252681 ]
car_51_002.jpg,[0.80718603 0.01722943 0.04918575]
car_51_003.jpg,[-1.19885204  0.09531422  0.04863436]
car_51_004.jpg,[0.90499763 0.03976815 0.0168807 ]
car_51_005.jpg,[1.18905811 0.01783066 0.03471279]
car_51_006.jpg,[-1.16099774  0.05089511  0.03626166]
car_51_007.jpg,[-0.01322487  1.04362619  0.01388253]
car_51_008.jpg,[-1.02814667  0.02380357  0.01064128]
car_51_009.jpg,[-0.98844638  0.08028962  0.04404894]
car_51_010.jpg,[0.01548643 1.0808297  0.03199416]
car_51_011.jpg,[-1.15019695  0.02831304  0.03722362]
car_51_012.jpg,[-0.82240047  0.07027749  0.01080305]
car_51_013.jpg,[1.1364361  0.04530863 0.02897489]
car_51_014.jpg,[-1.15737691  0.04825982  0.03216023]
car_51_015.jpg,[-0.98564349  0.03872984  0.03400447]
car_51_016.jpg,[0.07812102 1.04332481 0.0158679 ]
car_51_017.jpg,[1.05804774 0.01351002 0.01541837]
car_51_018.jpg,[-0.15651866  1.05987297  0.03438502]
car_51_019.jpg,[-1.04796872  0.04068146  0.03137543]
car_51_020.jpg,[0.18609841 1.00519608 0.01747562]
car_51_021.jpg,[-1.07007391  0.00465224  0.04786545]
car_51_022.jpg,[-0.83996622  0.04098421  0.02336172]
car_51_023.jpg,[-1.10956675  0.04360008  0.00937654]
car_51_024.jpg,[0.18211107 1.03696599 0.01941867]
car_51_025.jpg,[-0.93552797  0.07016304  0.02309054]
car_51_026.jpg,[-1.01481449  0.02987518  0.01295644]
car_51_027.jpg,[-0.83396963  0.07468039  0.03016827]
car_51_028.jpg,[0.97091118 0.08383017 0.04927149]
car_51_029.jpg,[0.88702949 0.0995923  0.02970687]
car_51_030.jpg,[1.02881452 0.06418551 0.04627209]
car_51_031.jpg,[0.98094028 0.07699974 0.03231497]
car_51_032.jpg,[1.13006205 0.03841739 0.04556909]
car_51_033.jpg,[-0.05995983  1.03844806  0.01904218]
car_51_034.jpg,[-0.90661217  0.03510675  0.02363564]
car_51_035.jpg,[-1.88315262e-01  1.02456590e+00  3.38981825e-04]
car_51_036.jpg,[-0.16250427  1.09399804  0.0496577 ]
car_51_037.jpg,[0.92241486 0.07151023 0.03442177]
car_51_038.jpg,[-1.04028541  0.09726636  0.02767672]
car_51_039.jpg,[-0.07178764  1.08386556  0.02471559]
car_52_000.jpg,[1.13716379 0.08647537 0.0140926 ]
car_52_001.jpg,[-0.11970447  1.02615999  0.02439615]
car_52_002.jpg,[-0.10709755  1.09339376  0.03544353]
car_52_003.jpg,[-0.83214968  0.00907813  0.01619651]
car_52_004.jpg,[0.82167549 0.03286451 0.01015034]
car_52_005.jpg,[0.04146506 1.03220682 0.0236092 ]
car_52_006.jpg,[0.86433336 0.05667712 0.0332975 ]
car_52_007.jpg,[0.08726563 1.02787133 0.02962027]
car_52_008.jpg,[1.15700148 0.07857049 0.02610198]
car_52_009.jpg,[-0.88809619  0.03097978  0.011021  ]
car_52_010.jpg,[-0.16687995  1.04729369  0.04388723]
car_52_011.jpg,[0.11485364 1.0606704  0.00810756]
car_52_012.jpg,[-1.03316536  0.04571383  0.0271057 ]
car_52_013.jpg,[0.11471681 1.02687012 0.04715275]
car_52_014.jpg,[-0.16079173  1.07712182  0.00781423]
car_52_015.jpg,[0.11638596 1.05103108 0.01452234]
car_52_016.jpg,[-1.0989201   0.04431351  0.00893359]
car_52_017.jpg,[-0.94891255  0.05784318  0.04953067]
car_52_018.jpg,[1.19451583 0.08901301 0.02191126]
car_52_019.jpg,[-0.81854222  0.01534023  0.00246141]
car_52_020.jpg,[-0.97309848  0.08694541  0.04955541]
car_52_021.jpg,[0.93528812 0.02104789 0.02831196]
car_52_022.jpg,[-1.00344384  0.04407174  0.01333297]
car_52_023.jpg,[-0.15308294  1.00866898  0.04548696]
car_52_024.jpg,[0.14999277 1.01407895 0.01745781]
car_52_025.jpg,[-0.06841048  1.06336199  0.0063671 ]
car_52_026.jpg,[-0.98186407  0.04535416  0.00473047]
car_52_027.jpg,[-0.15243533  1.01449434  0.0488408 ]
car_52_028.jpg,[0.99280825 0.03440766 0.04724572]
car_52_029.jpg,[-0.12687493  1.07011127  0.00539275]
car_52_030.jpg,[0.1497646  1.03189461 0.01766283]
car_52_031.jpg,[0.82372088 0.0866758  0.02578866]
car_52_032.jpg,[1.16784365 0.09016114 0.03059106]
car_52_033.jpg,[-1.06490825  0.04548625  0.02860565]
car_52_034.jpg,[0.13933213 1.07948351 0.02782032]
car_52_035.jpg,[-0.84737894  0.01863749  0.04917035]
car_52_036.jpg,[-0.08824882  1.01097954  0.04586505]
car_52_037.jpg,[1.06920995 0.07886936 0.04361475]
car_52_038.jpg,[-0.93599634  0.01023547  0.01273386]
car_52_039.jpg,[1.15723627 0.00778822 0.04544673]
car_53_000.jpg,[1.19035698 0.00602447 0.04065089]
car_53_001.jpg,[1.15764636 0.01012563 0.04949777]
car_53_002.jpg,[0.01814871 1.05263886 0.03610164]
car_53_003.jpg,[-0.94568187  0.02494905  0.03061981]
car_53_004.jpg,[-0.94555255  0.02579945  0.01204288]
car_53_005.jpg,[1.1654405  0.06310762 0.01029669]
car_53_006.jpg,[-0.06781477  1.03190209  0.0422833 ]
car_53_007.jpg,[-0.06949971  1.07807043  0.00114747]
car_53_008.jpg,[0.8845439  0.06871151 0.02621469]
car_53_009.jpg,[-0.11844794  1.01199203  0.02925213]
car_53_010.jpg,[0.16065101 1.07029052 0.00899533]
car_53_011.jpg,[-1.67649483e-01  1.06216541e+00  9.24696900e-04]
car_53_012.jpg,[-0.07106522  1.00436871  0.04386573]
car_53_013.jpg,[0.0899504  1.08929385 0.03370654]
car_53_014.jpg,[-1.07084922  0.01860153  0.01602944]
car_53_015.jpg,[-1.08997582  0.07186886  0.02557298]
car_53_016.jpg,[1.05072529 0.01753877 0.03441201]
car_53_017.jpg,[0.96974345 0.03917409 0.02530484]
car_53_018.jpg,[-0.10549866  1.09832209  0.02172801]
car_53_019.jpg,[1.02696354 0.06225131 0.01082247]
car_53_020.jpg,[0.9397899  0.09871535 0.04943733]
car_53_021.jpg,[-0.16137652  1.04798101  0.03732835]
car_53_022.jpg,[1.11397185 0.07563832 0.00338208]
car_53_023.jpg,[1.18538541 0.03165188 0.02156723]
car_53_024.jpg,[-0.15734396  1.00927608  0.00642104]
car_53_025.jpg,[1.11987631 0.07401864 0.00156506]
car_53_026.jpg,[0.81869934 0.03089462 0.03688517]
car_53_027.jpg,[1.16082651 0.00602883 0.00766647]
car_53_028.jpg,[-0.12809308  1.0343708   0.01405092]
car_53_029.jpg,[0.98807826 0.0756615  0.00986202]
car_53_030.jpg,[1.04501129 0.03071637 0.00326605]
car_53_031.jpg,[1.05050724 0.06774276 0.04118991]
car_53_032.jpg,[-1.05763856  0.07884749  0.03539378]
car_53_033.jpg,[-0.84739701  0.03296437  0.01678491]
car_53_034.jpg,[0.88658866 0.07675801 0.04160161]
car_53_035.jpg,[0.82421934 0.03701757 0.01661719]
car_53_036.jpg,[-0.83280291  0.03743684  0.03250592]
car_53_037.jpg,[-0.91005265  0.07797135  0.00259776]
car_53_038.jpg,[0.99811891 0.02000441 0.01808901]
car_53_039.jpg,[0.01723786 1.02875352 0.02446458]
car_54_000.jpg,[-0.1602665   1.06076193  0.00648881]
car_54_001.jpg,[-0.13054602  1.01210449  0.02358348]
car_54_002.jpg,[0.89471603 0.01506266 0.0100499 ]
car_54_003.jpg,[0.03888367 1.06314638 0.00276269]
car_54_004.jpg,[-0.15689167  1.04571169  0.0269994 ]
car_54_005.jpg,[0.12515034 1.09944155 0.03841734]
car_54_006.jpg,[-0.02908668  1.08788461  0.01680153]
car_54_007.jpg,[1.07510688 0.06094986 0.04502116]
car_54_008.jpg,[-0.11679229  1.01318625  0.04306642]
car_54_009.jpg,[0.84132342 0.08511946 0.00303076]
car_54_010.jpg,[-0.00641788  1.03645623  0.0029276 ]
car_54_011.jpg,[-0.89709401  0.02751962  0.04682105]
car_54_012.jpg,[0.91807537 0.03003019 0.01963924]
car_54_013.jpg,[-0.85007507  0.06318027  0.01675945]
car_54_014.jpg,[-0.88555333  0.00543421  0.04117137]
car_54_015.jpg,[-0.01091895  1.04453148  0.04785254]
car_54_016.jpg,[0.90704586 0.07397108 0.03114804]
car_54_017.jpg,[-0.17515203  1.05648146  0.01243784]
car_54_018.jpg,[-1.11465942  0.0462753   0.01372996]
car_54_019.jpg,[-0.19213662  1.02376011  0.0420398 ]
car_54_020.jpg,[-0.13443784  1.0595273   0.01567075]
car_54_021.jpg,[-0.98018881  0.05526223  0.03344661]
car_54_022.jpg,[1.39395393e-01 1.01682658e+00 8.37917550e-04]
car_54_023.jpg,[-0.08687428  1.03771018  0.03687073]
car_54_024.jpg,[0.89326863 0.05396753 0.02121767]
car_54_025.jpg,[-0.93286155  0.06987491  0.04125205]
car_54_026.jpg,[0.98758448 0.07052769 0.03305725]
car_54_027.jpg,[0.82687697 0.01754152 0.01602077]
car_54_028.jpg,[-0.8975788   0.09675644  0.00857559]
car_54_029.jpg,[-0.1879341   1.034249    0.04777755]
car_54_030.jpg,[0.14489566 1.0768072  0.02408921]
car_54_031.jpg,[0.99841038 0.02570582 0.02597699]
car_54_032.jpg,[0.18626244 1.04441798 0.02779239]
car_54_033.jpg,[0.93098355 0.06984683 0.0171702 ]
car_54_034.jpg,[1.09468942 0.0393475  0.04793466]
car_54_035.jpg,[0.18036299 1.01520215 0.03550214]
car_54_036.jpg,[-0.1097221   1.02685317  0.04335193]
car_54_037.jpg,[0.03720859 1.07112013 0.0462519 ]
car_54_038.jpg,[1.04179032 0.07821987 0.00998669]
car_54_039.jpg,[0.87553155 0.05451409 0.02550947]
car_55_000.jpg,[0.1207958  1.02392889 0.01846644]
car_55_001.jpg,[1.06674641 0.02591624 0.03400454]
car_55_002.jpg,[1.08832652 0.0721233  0.01600436]
car_55_003.jpg,[-1.11167791  0.06797654  0.01848443]
car_55_004.jpg,[0.01320942 1.06032391 0.03049508]
car_55_005.jpg,[-0.94830697  0.03634836  0.01779313]
car_55_006.jpg,[0.04229651 1.09554392 0.03949873]
car_55_007.jpg,[0.95904501 0.00911611 0.02267634]
car_55_008.jpg,[-0.9071556   0.08474365  0.00733462]
car_55_009.jpg,[0.99718749 0.06673165 0.01952688]
car_55_010.jpg,[-1.05589978  0.05086365  0.00691408]
car_55_011.jpg,[-1.13133752  0.07598519  0.04409948]
car_55_012.jpg,[1.09009471 0.01515932 0.01263786]
car_55_013.jpg,[0.167045   1.07631971 0.02000253]
car_55_014.jpg,[-0.05322238  1.0440858   0.02283673]
car_55_015.jpg,[0.08859332 1.09225751 0.02940889]
car_55_016.jpg,[0.05037473 1.08128827 0.02579565]
car_55_017.jpg,[-0.16468776  1.0364501   0.02670916]
car_55_018.jpg,[0.01979179 1.08768712 0.01343318]
car_55_019.jpg,[-1.03779346  0.06377201  0.04253026]
car_55_020.jpg,[0.87950692 0.09709723 0.01188338]
car_55_021.jpg,[-8.19989153e-01  7.87935845e-05  3.60087113e-02]
car_55_022.jpg,[1.19102944 0.00525677 0.03013473]
car_55_023.jpg,[-1.14411793  0.00834637  0.0468716 ]
car_55_024.jpg,[1.18451559 0.05058267 0.02723649]
car_55_025.jpg,[-0.80958194  0.00256453  0.03807909]
car_55_026.jpg,[-0.16741697  1.00547426  0.01710936]
car_55_027.jpg,[-0.10361328  1.07219041  0.01546071]
car_55_028.jpg,[-0.02540037  1.03418031  0.01211715]
car_55_029.jpg,[0.06302139 1.07958003 0.00176265]
car_55_030.jpg,[1.06979409 0.09769992 0.03287829]
car_55_031.jpg,[-0.04654439  1.0985522   0.00829301]
car_55_032.jpg,[-1.06003897  0.05539199  0.02217556]
car_55_033.jpg,[-0.93752711  0.04781362  0.02327064]
car_55_034.jpg,[0.87211451 0.0329136  0.00817936]
car_55_035.jpg,[0.86538075 0.00577219 0.02666419]
car_55_036.jpg,[0.88912615 0.04669731 0.01363896]
car_55_037.jpg,[1.02794505 0.05987883 0.03901412]
car_55_038.jpg,[0.16757752 1.04989362 0.013829  ]
car_55_039.jpg,[-1.10062327  0.09421812  0.01186356]
car_56_000.jpg,[-0.15860226  1.01441255  0.03577188]
car_56_001.jpg,[0.09590562 1.07511392 0.02824023]
car_56_002.jpg,[1.14696112 0.02412011 0.02512598]
car_56_003.jpg,[-1.11218588  0.08893087  0.04463536]
car_56_004.jpg,[-1.03345108  0.07441636  0.00243311]
car_56_005.jpg,[-0.13725988  1.02659342  0.03982947]
car_56_006.jpg,[-0.97355699  0.08807251  0.03217882]
car_56_007.jpg,[0.00904138 1.05957535 0.04392748]
car_56_008.jpg,[0.81448536 0.09941576 0.00616737]
car_56_009.jpg,[0.06671702 1.09574862 0.00439204]
car_56_010.jpg,[-1.0095659   0.01083579  0.02282456]
car_56_011.jpg,[1.18102538 0.05684435 0.02713424]
car_56_012.jpg,[-0.0158594   1.02976684  0.04217444]
car_56_013.jpg,[0.95099897 0.07256946 0.02306518]
car_56_014.jpg,[0.04219326 1.07737627 0.01033878]
car_56_015.jpg,[-1.00214069  0.0348058   0.02410159]
car_56_016.jpg,[-1.1815909   0.08898689  0.00487969]
car_56_017.jpg,[-0.09810976  1.03635942  0.01078045]
car_56_018.jpg,[-1.11907294  0.00236497  0.03679942]
car_56_019.jpg,[-1.13630692  0.06713229  0.00784404]
car_56_020.jpg,[0.12784968 1.09125083 0.03275264]
car_56_021.jpg,[-0.83321206  0.03816257  0.00671909]
car_56_022.jpg,[-0.94034937  0.07901652  0.04709733]
car_56_023.jpg,[-1.14413572  0.08911016  0.00736948]
car_56_024.jpg,[1.01910115 0.02625647 0.0422804 ]
car_56_025.jpg,[-0.8238992   0.0815527   0.04479961]
car_56_026.jpg,[-0.99556163  0.04706393  0.00659765]
car_56_027.jpg,[-1.1215534   0.01696333  0.03648747]
car_56_028.jpg,[1.17581051 0.05247752 0.04923717]
car_56_029.jpg,[0.08061813 1.07752544 0.03074783]
car_56_030.jpg,[-0.99705264  0.01743388  0.03546146]
car_56_031.jpg,[-0.06259     1.04248801  0.0407013 ]
car_56_032.jpg,[-0.12128619  1.04516795  0.00551552]
car_56_033.jpg,[-1.19521359  0.05892757  0.02511971]
car_56_034.jpg,[-1.01521917  0.00614414  0.03255661]
car_56_035.jpg,[-1.14463403  0.03904046  0.00225261]
car_56_036.jpg,[-1.02012468  0.0834429   0.00725128]
car_56_037.jpg,[0.0100132  1.02156993 0.03458586]
car_56_038.jpg,[-0.14835124  1.072718    0.04757685]
car_56_039.jpg,[0.11447568 1.07475439 0.01994371]
car_57_000.jpg,[1.056094   0.07467953 0.04868487]
car_57_001.jpg,[-0.97180332  0.0609654   0.02270976]
car_57_002.jpg,[0.87818544 0.00199945 0.04926064]
car_57_003.jpg,[0.02117882 1.04679785 0.02778295]
car_57_004.jpg,[0.91471012 0.01565062 0.04256712]
car_57_005.jpg,[0.83925353 0.05817704 0.00293588]
car_57_006.jpg,[-0.19055376  1.00795194  0.04974738]
car_57_007.jpg,[-1.09337453  0.06517597  0.00818146]
car_57_008.jpg,[-1.09862157  0.08472929  0.00374515]
car_57_009.jpg,[-0.059545    1.08127954  0.00608174]
car_57_010.jpg,[1.00744358 0.03267594 0.02839348]
car_57_011.jpg,[1.05428568 0.06392533 0.0375583 ]
car_57_012.jpg,[0.94969444 0.06292013 0.00525664]
car_57_013.jpg,[1.08318124 0.02913287 0.00789063]
car_57_014.jpg,[1.07500872 0.09061915 0.01631518]
car_57_015.jpg,[1.02160042 0.04110675 0.01130311]
car_57_016.jpg,[-0.12273071  1.06488946  0.02191002]
car_57_017.jpg,[-0.87192564  0.03016734  0.04238728]
car_57_018.jpg,[0.1272598  1.01422709 0.03530967]
car_57_019.jpg,[-0.14555438  1.01903436  0.02942323]
car_57_020.jpg,[-0.11632109  1.08096162  0.04253102]
car_57_021.jpg,[-0.16765966  1.06121024  0.04666615]
car_57_022.jpg,[1.11834807 0.05654641 0.02479765]
car_57_023.jpg,[-0.13283288  1.04545979  0.01050441]
car_57_024.jpg,[1.03119806 0.03449311 0.0025256 ]
car_57_025.jpg,[-0.98845714  0.02509319  0.01677788]
car_57_026.jpg,[0.99590336 0.08068412 0.04095345]
car_57_027.jpg,[-1.12229295  0.02254823  0.01160716]
car_57_028.jpg,[0.08696696 1.06288156 0.02678094]
car_57_029.jpg,[0.12892304 1.03924163 0.03080627]
car_57_030.jpg,[-0.92475441  0.03198328  0.01231925]
car_57_031.jpg,[1.02110908 0.08019424 0.03341201]
car_57_032.jpg,[1.18514827 0.05869366 0.04875082]
car_57_033.jpg,[-1.18830521  0.06006784  0.01497365]
car_57_034.jpg,[0.15030227 1.05779821 0.02631791]
car_57_035.jpg,[1.17202533 0.02731132 0.04820722]
car_57_036.jpg,[-1.06026279  0.06603022  0.04319513]
car_57_037.jpg,[-1.09394611  0.04512642  0.02678879]
car_57_038.jpg,[1.16257555 0.06919037 0.04503458]
car_57_039.jpg,[-1.0727023   0.02248592  0.00343851]
car_58_000.jpg,[-1.01417322  0.03257203  0.03933614]
car_58_001.jpg,[-1.02939492  0.02112019  0.00121658]
car_58_002.jpg,[0.87481369 0.01744534 0.0064374 ]
car_58_003.jpg,[-0.06807218  1.02253887  0.00269426]
car_58_004.jpg,[-1.18404188  0.0223452   0.04686279]
car_58_005.jpg,[-0.95630451  0.02249384  0.04573037]
car_58_006.jpg,[-0.04860092  1.05347303  0.01949908]
car_58_007.jpg,[0.87296859 0.07331375 0.0387716 ]
car_58_008.jpg,[0.12832365 1.03722243 0.04800725]
car_58_009.jpg,[-0.92109627  0.07405401  0.03156874]
car_58_010.jpg,[-0.94845748  0.07684694  0.04468333]
car_58_011.jpg,[-0.97339575  0.08068335  0.00518969]
car_58_012.jpg,[-1.15037636  0.09218388  0.00893029]
car_58_013.jpg,[0.13705703 1.08125963 0.01921309]
car_58_014.jpg,[1.01843535 0.07743281 0.02394702]
car_58_015.jpg,[0.03575539 1.04260378 0.04337848]
car_58_016.jpg,[0.15552908 1.09969236 0.02443684]
car_58_017.jpg,[0.09593317 1.09210427 0.04518727]
car_58_018.jpg,[0.03739436 1.09623132 0.02265269]
car_58_019.jpg,[-0.95940034  0.0141392   0.03732643]
car_58_020.jpg,[-0.02978832  1.03604612  0.0352301 ]
car_58_021.jpg,[1.1733444  0.0861652  0.00336591]
car_58_022.jpg,[1.05054143 0.02657032 0.03840359]
car_58_023.jpg,[-0.91802731  0.06670145  0.04880671]
car_58_024.jpg,[0.94906591 0.03880959 0.00829718]
car_58_025.jpg,[-0.83106772  0.02538232  0.04375069]
car_58_026.jpg,[-4.82345042e-04  1.08284816e+00  2.61725932e-02]
car_58_027.jpg,[0.19889317 1.00258414 0.03817476]
car_58_028.jpg,[-1.08706981  0.0726892   0.04326225]
car_58_029.jpg,[-1.05029303  0.07697841  0.00429286]
car_58_030.jpg,[-1.01547248  0.02013159  0.03211777]
car_58_031.jpg,[-0.87936033  0.07844124  0.02088236]
car_58_032.jpg,[0.86198739 0.07689873 0.04132898]
car_58_033.jpg,[-0.81269004  0.08888608  0.04598901]
car_58_034.jpg,[-0.18857948  1.02403132  0.01522813]
car_58_035.jpg,[1.10926503 0.02277762 0.00674029]
car_58_036.jpg,[-0.1486179   1.09480188  0.03853716]
car_58_037.jpg,[-1.13157337  0.04922324  0.03523664]
car_58_038.jpg,[-0.83643741  0.08093753  0.03760736]
car_58_039.jpg,[-0.04568895  1.07137175  0.04411623]
car_59_000.jpg,[-1.03715686  0.05922494  0.02605274]
car_59_001.jpg,[1.16512491 0.01560987 0.0014129 ]
car_59_002.jpg,[0.80950889 0.03222478 0.01079978]
car_59_003.jpg,[0.8381183  0.09486729 0.02997517]
car_59_004.jpg,[-0.07332571  1.07936671  0.0322279 ]
car_59_005.jpg,[-1.02608034  0.0672785   0.03464087]
car_59_006.jpg,[-0.01969777  1.05779386  0.04666967]
car_59_007.jpg,[0.11752926 1.07209393 0.03251258]
car_59_008.jpg,[0.83079417 0.0956239  0.03003974]
car_59_009.jpg,[0.94637837 0.00255569 0.02549164]
car_59_010.jpg,[-0.81301397  0.0765856   0.0459168 ]
car_59_011.jpg,[0.16016702 1.0706084  0.037901  ]
car_59_012.jpg,[0.11332097 1.04510032 0.00198545]
car_59_013.jpg,[-0.80325398  0.07626202  0.00464173]
car_59_014.jpg,[0.16952393 1.01852642 0.04883806]
car_59_015.jpg,[-1.18868689  0.01560737  0.03586926]
car_59_016.jpg,[-0.81902044  0.09258836  0.00673619]
car_59_017.jpg,[-0.92478077  0.03975599  0.02107821]
car_59_018.jpg,[-0.90189231  0.08277116  0.01920224]
car_59_019.jpg,[0.09174227 1.02790224 0.02382146]
car_59_020.jpg,[-1.00336552  0.03276865  0.01971099]
car_59_021.jpg,[0.04202193 1.07735314 0.04961428]
car_59_022.jpg,[0.92079284 0.00827781 0.02950126]
car_59_023.jpg,[0.86101114 0.08160381 0.01547029]
car_59_024.jpg,[0.14863494 1.06913777 0.04787717]
car_59_025.jpg,[1.01276061 0.05767551 0.02488539]
car_59_026.jpg,[-1.08077346  0.02221557  0.03195651]
car_59_027.jpg,[-1.00469238  0.03572298  0.03776278]
car_59_028.jpg,[-1.11066137  0.08003123  0.03124545]
car_59_029.jpg,[-0.19447431  1.01304702  0.00920997]
car_59_030.jpg,[-0.00716302  1.08363065  0.03097377]
car_59_031.jpg,[-0.99014007  0.03177127  0.01423718]
car_59_032.jpg,[0.8600177  0.05280338 0.02406997]
car_59_033.jpg,[-0.06175742  1.08992442  0.03327742]
car_59_034.jpg,[1.06663562 0.01271104 0.00395524]
car_59_035.jpg,[-0.89904116  0.01111184  0.04020761]
